x,y
6.235977339888247,7.516223371874441
7.9914539087484115,12.188161900898583
8.873730892016452,12.50816787579867
9.429452323974948,15.115485685060383
2.441096031792446,-0.9845172011995758
7.776779657276894,10.462482889529586
0.916253195522293,-2.1828308435334787
7.453041482830001,9.400606675007497
0.2767124901260709,-3.575808828800931
2.536515354992094,0.6442398318030509
5.363436436664053,6.50652986313846
3.0677782304881243,1.2703264923707895
7.938321347387538,11.826788438690446
1.344285558132532,-2.534490000425378
7.808754390214144,10.549935146992464
6.656169834913854,9.643472829188775
1.9943460631291798,-1.6143563990919851
2.1099520670502727,-2.067310579810207
5.366942674821038,5.615372240726614
2.430272335367495,-0.9892216248367995
9.898216461957324,15.183540962069738
0.6408610473102916,-3.0910729657688805
4.273341834383836,3.407272211053287
5.056744138866167,4.014823910595285
5.129583871966249,4.460012990000043
6.3532999755885715,7.408438104437465
0.2913626943935099,-3.5929575594809124
9.928720547506167,15.627824040610577
1.1160992043691642,-2.4674418390495316
8.19037790060188,12.963294469554846
9.236730421058203,13.95232227607427
4.6495133259251915,4.959903638610074
4.6672656987377845,4.675226017313818
0.2107433841395412,-5.2875095838125965
0.2884882505835318,-5.046000546140267
7.232589866940277,8.923068715564591
8.294445857368547,10.450063582936828
8.783262742836225,11.361166631680156
9.180572174389086,13.288162087862668
6.024241437159499,6.967048965071322
3.4961869206332743,3.2635435248409053
2.355980456347667,-1.235149113620325
1.8540966617400267,-1.4985777441465082
7.419801783540537,8.26365232184883
3.855607399898785,2.8329289755137297
0.3633850179390419,-4.277999942837885
1.6993190722813123,-2.277751229014082
0.07123097384012622,-4.9238791677769775
7.626660175829859,10.053497240953325
9.994213337656197,13.960274359799527
